Compound,Label,struct_file_path,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,ewald_energy_per_atom,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,gii,struct_ordered,struct_disordered,max_mm_dists,min_mm_dists,avg_mm_dists,max_mx_dists,min_mx_dists,avg_mx_dists,max_xx_dists,min_xx_dists,avg_xx_dists,v_m,v_x,iv,iv_p1,est_hubbard_u,est_charge_trans,volume_per_site
V3O5,2,../data/Structures/MIT_materials/HighT/V3O5_HT_CollCode_32587.cif,8,23,15,13.625,7.03125,8,46,87,41,71.625,19.21875,87,15.9994,50.9415,34.9421,29.1026875,16.37910938,15.9994,54.8,2183,2128.2,852.875,997.59375,54.8,5,16,11,11.875,5.15625,16,2,4,2,2.75,0.9375,2,66,153,87,98.625,40.78125,66,1.63,3.44,1.81,2.76125,0.8484375,3.44,2,2,0,2,0,2,0,4,4,2.5,1.875,4,0,3,3,1.125,1.40625,0,0,0,0,0,0,0,5,6,1,5.625,0.46875,6,0,0,0,0,0,0,0,2,2,1.25,0.9375,2,0,7,7,2.625,3.28125,0,0,0,0,0,0,0,2,7,5,3.875,2.34375,2,9.105,13.01,3.905,10.569375,1.83046875,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,93.375,101.71875,12,-2,5,7,3.590109871,-39.95962799,0.08997611,1.086577077,0.87764072,0.005575228,0.204384202,0.198808974,0.127424277,0.071636376,0.159313715,0.241232981,1,0,3.703572742,2.77935671,3.329582599,2.138959067,1.825530075,1.993389652,3.307501195,2.584694524,2.839962723,-26.7843971,27.00785731,46.709,65.28165,14.24788869,-7.851262177,10.21662245
Ca2RuO4,2,../data/Structures/MIT_materials/HighT/Ca2RuO4_HT_CollCode_94244.cif,8,44,36,16.57142857,9.795918367,8,7,87,80,59.71428571,31.18367347,87,15.9994,101.07,85.0706,35.03194286,21.75147755,15.9994,54.8,2607,2552.2,722.3142857,762.8734694,54.8,2,16,14,10.85714286,5.87755102,16,2,5,3,3,1.142857143,2,66,176,110,108.8571429,48.97959184,66,1,3.44,2.44,2.565714286,0.999183673,3.44,1,2,1,1.857142857,0.244897959,2,0,4,4,2.285714286,1.959183673,4,0,7,7,1,1.714285714,0,0,0,0,0,0,0,2,8,6,5.142857143,1.795918367,6,0,1,1,0.142857143,0.244897959,0,0,2,2,1.142857143,0.979591837,2,0,3,3,0.428571429,0.734693878,0,0,0,0,0,0,0,0,4,4,1.714285714,0.979591837,2,9.105,37.77,28.665,17.92428571,11.34040816,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,98.85714286,99.26530612,12,-2,4,6,3.16227766,-31.99623454,0.054695691,1.055328177,0.80856508,0.024927277,0.136614022,0.111686745,0.104684527,0.030458433,0.156961509,0.216198949,1,0,3.78701805,3.78701805,3.78701805,2.041697455,1.948862531,1.980033243,3.506329444,2.742125259,2.953707733,-43.71029665,25.63873469,45,59,10.19762837,9.365786937,12.56283022
NiSeS,2,../data/Structures/MIT_materials/HighT/NiSeS_CollCode_646374.cif,16,34,18,26,6.666666667,16,61,89,28,79.33333333,12.22222222,61,32.065,78.96,46.895,56.5728,16.33853333,32.065,388.36,1728,1339.64,870.12,571.92,388.36,10,16,6,14,2.666666667,10,3,4,1,3.666666667,0.444444444,3,105,124,19,116.3333333,7.555555556,105,1.91,2.58,0.67,2.346666667,0.291111111,1.91,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,0,0,10,10,6,4,0,0,0,0,0,0,0,6,16,10,10.66666667,3.555555556,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,2,2,0,2,0,2,10.32,25.92,15.6,20.675625,6.90375,10.32,0,2.202,2.202,1.000333333,0.801111111,0,0,0.5953947,0.5953947,0.1984649,0.264619867,0,14,225,211,103,81.33333333,14,-2,4,6,3.464101615,-9.425283649,0.051399477,1.038549607,0.922900785,0.025238471,0.160095336,0.134856865,0.115143047,0.059936385,0.084253522,,0,1,4.111825933,4.111825933,4.111825933,2.424039089,2.424039089,2.424039089,3.287897881,2.376962605,3.060164062,-18.49600687,9.778248951,18.168838,35.187,13.51615335,8.891047942,16.38580986
NdFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/NdCu3Fe4O12_HT_CollCode_237414.cif,8,60,52,17.35,11.22,8,19,87,68,73.75,15.9,87,15.9994,144.242,128.2426,37.51264,25.815888,15.9994,54.8,1811,1756.2,663.4455,730.3746,54.8,3,16,13,13,3.6,16,2,6,4,2.9,1.08,2,66,201,135,95.85,35.82,66,1.14,3.44,2.3,2.772,0.8016,3.44,1,2,1,1.85,0.255,2,0,4,4,2.4,1.92,4,0,10,10,2.7,3.51,0,0,4,4,0.2,0.38,0,6,11,5,7.15,1.495,6,0,1,1,0.15,0.255,0,0,2,2,1.2,0.96,2,0,4,4,0.8,1.28,0,0,10,10,0.5,0.95,0,1,10,9,2.65,1.275,2,9.105,34.81,25.705,11.01,2.398,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,96.45,101.34,12,-2,3,5,3.230291412,-35.45301047,0.062572137,1.127457391,0.855116985,0.001787352,0.185039612,0.18325226,0.126638742,0.062383948,0.099447982,0.342156444,1,0,3.673915,3.673915,3.673915,2.784430875,1.935704615,2.360067745,2.883288492,2.583497028,2.760151339,-33.99251061,24.28462932,36.841,57.38,16.61957073,7.623952465,9.917844809
LaCoO3,2,../data/Structures/MIT_materials/HighT/LaCoO3_HT_CollCode_201764.cif,8,57,49,21.6,16.32,8,13,87,74,66.4,24.72,87,15.9994,138.90547,122.90607,49.167373,39.8015676,15.9994,54.8,1768,1713.2,625.08,684.336,54.8,3,16,13,12,4.8,16,2,6,4,3.2,1.44,2,66,207,141,106.2,48.24,66,1.1,3.44,2.34,2.66,0.936,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.6,2.16,0,0,0,0,0,0,0,3,9,6,6,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.4,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,36.8975,27.7925,14.8915,8.8024,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,84.8,87.36,12,-2,3,5,3.273268354,-33.28354696,0.080811013,1.098576132,0.797972468,0.001116828,0.12554693,0.124430102,0.08603679,0.047412168,0.143085664,0.20542005,1,0,3.860890863,3.860890863,3.860890863,1.947725798,1.947725798,1.947725798,3.512103767,2.730051516,2.905934903,-38.03510156,22.40073812,33.5,51.27,14.0403815,11.83196557,11.50905036
BaVS3,2,../data/Structures/MIT_materials/HighT/BaVS3_HT_CollCode_8193.cif,16,56,40,25.4,12.24,16,9,88,79,63.8,29.04,88,32.065,137.327,105.262,56.8927,32.17372,32.065,388.36,2183,1794.64,869.616,577.5072,388.36,2,16,14,11,6,16,3,6,3,3.8,0.96,3,105,215,110,136.6,37.92,105,0.89,2.58,1.69,2.052,0.6336,2.58,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,6,4,5,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,7,7,1.4,2.24,0,0,0,0,0,0,0,0,7,7,2.6,1.76,2,13.01,63.59,50.58,30.792125,13.11915,25.786875,0,2.202,2.202,1.3212,1.05696,2.202,0,0,0,0,0,0,70,229,159,133.6,76.32,70,-2,4,6,3.380617019,-27.69137071,0.082231986,1.108302602,0.794420035,0.007777951,0.111801804,0.104023853,0.073005306,0.046555798,0.157554603,0.160543969,1,0,2.8084,2.8084,2.8084,2.396987462,2.396987462,2.396987462,3.414803335,3.351284,3.383043667,-30.7621344,19.80217525,46.709,65.28165,13.44529991,2.573898856,21.94021942
V8O15,2,../data/Structures/MIT_materials/HighT/V8O15_HT_CollCode_424885.cif,8,23,15,13.2173913,6.805293006,8,46,87,41,72.73913043,18.60113422,87,15.9994,50.9415,34.9421,28.15317391,15.85274858,15.9994,54.8,2183,2128.2,795.0434783,965.5349716,54.8,5,16,11,12.17391304,4.990548204,16,2,4,2,2.695652174,0.907372401,2,66,153,87,96.26086957,39.47069943,66,1.63,3.44,1.81,2.810434783,0.821172023,3.44,2,2,0,2,0,2,0,4,4,2.608695652,1.814744802,4,0,3,3,1.043478261,1.361058601,0,0,0,0,0,0,0,5,6,1,5.652173913,0.4536862,6,0,0,0,0,0,0,0,2,2,1.304347826,0.907372401,2,0,7,7,2.434782609,3.175803403,0,0,0,0,0,0,0,2,7,5,3.739130435,2.268431002,2,9.105,13.01,3.905,10.46326087,1.771644612,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,87.47826087,98.44990548,12,-2,5,7,3.908781323,-44.76576204,0.096392637,1.084572438,0.855216323,0.006767173,0.185648612,0.178881439,0.127916396,0.062866867,0.171596378,,1,0,3.540687231,2.721478175,3.269839893,2.14639722,1.716983368,1.952518298,3.474319471,2.529565161,2.819850069,-38.21272412,31.17321002,42.359525,60.6384875,13.87518419,11.94068146,9.935307567
LuNiO3,2,../data/Structures/MIT_materials/HighT/LuNiO3_673K_CollCode_191796.cif,8,71,63,24.6,19.92,8,41,87,46,72.6,17.28,87,15.9994,174.9668,158.9674,56.33168,48.398736,15.9994,54.8,1936,1881.2,765.68,853.056,54.8,3,16,13,12.2,4.56,16,2,6,4,3.2,1.44,2,66,187,121,101.8,42.96,66,1.27,3.44,2.17,2.7,0.888,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.8,2.48,0,0,14,14,2.8,4.48,0,6,17,11,9,3.6,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.2,2.72,0,0,0,0,0,0,0,2,9,7,3.4,2.24,2,9.105,28.865,19.76,13.3,6.226,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11952836,0.190346536,0,12,225,213,91,94.8,12,-2,3,5,3.273268354,-34.46082802,0.061312417,1.046939754,0.846718956,0.018982413,0.161942102,0.142959689,0.101234232,0.045769871,0.109965028,0.244158624,1,0,3.771819092,3.67215,3.721984546,1.996228988,1.933768754,1.962366618,3.109607451,2.710735978,2.811248498,-36.62541999,24.05613792,35.187,54.92,15.86419028,10.44584192,10.41941565
TbNiO3,2,../data/Structures/MIT_materials/HighT/TbNiO3_MP_755865.cif,8,65,57,23.4,18.48,8,29,87,58,70.2,20.16,87,15.9994,158.92535,142.92595,53.12339,44.548788,15.9994,54.8,1728,1673.2,704.28,779.376,54.8,3,16,13,12.2,4.56,16,2,6,4,3.2,1.44,2,66,194,128,103.2,44.64,66,1.21,3.44,2.23,2.688,0.9024,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,9,9,1.8,2.88,0,6,11,5,7.8,2.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,5,5,1,1.6,0,2,5,3,2.6,0.96,2,9.105,31.73666667,22.63166667,13.87433333,7.144933333,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,91,94.8,12,-2,4,6,3.380617019,-34.21985361,0.064901274,1.045170835,0.837746815,0.012010391,0.156483474,0.144473083,0.097479211,0.046534703,0.117133725,0.481144136,1,0,3.822050846,3.7459315,3.783991173,1.992768699,1.950730057,1.977082596,3.200836444,2.757951258,2.849210889,-28.71258347,22.37503309,18.168838,35.187,13.21274879,17.9246806,10.92091666
Ti4O7,2,../data/Structures/MIT_materials/HighT/Ti4O7_HT_CollCode_19016.cif,8,22,14,13.09090909,6.479338843,8,43,87,44,71,20.36363636,87,15.9994,47.867,31.8676,27.58761818,14.74864132,15.9994,54.8,1941,1886.2,740.6909091,872.9520661,54.8,4,16,12,11.63636364,5.553719008,16,2,4,2,2.727272727,0.925619835,2,66,160,94,100.1818182,43.50413223,66,1.54,3.44,1.9,2.749090909,0.879338843,3.44,2,2,0,2,0,2,0,4,4,2.545454545,1.851239669,4,0,2,2,0.727272727,0.925619835,0,0,0,0,0,0,0,4,6,2,5.272727273,0.925619835,6,0,0,0,0,0,0,0,2,2,1.272727273,0.925619835,2,0,8,8,2.909090909,3.702479339,0,0,0,0,0,0,0,2,8,6,4.181818182,2.776859504,2,9.105,16.69,7.585,11.86318182,3.510413223,9.105,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,8.19394E-06,1.04287E-05,0,12,194,182,78.18181818,84.23140496,12,-2,4,6,3.767432599,-41.04590657,0.090997289,1.081909604,0.871605714,0.019650446,0.197008091,0.177357645,0.127967156,0.065539342,0.162119236,,1,0,3.805354327,2.811902453,3.335421719,2.176628536,1.856177058,2.008507507,3.169945561,2.585193088,2.854371885,-38.44453364,26.49942848,35.37944,71.283085,31.58645479,14.68437768,10.55792971
DyFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/DyCu3Fe4O12_HT_CollCode_237419.cif,8,66,58,17.65,11.58,8,31,87,56,74.35,15.18,87,15.9994,162.5,146.5006,38.42554,26.911368,15.9994,54.8,1811,1756.2,682.9955,753.8346,54.8,3,16,13,13,3.6,16,2,6,4,2.9,1.08,2,66,192,126,95.4,35.28,66,1.22,3.44,2.22,2.776,0.7968,3.44,1,2,1,1.85,0.255,2,0,4,4,2.4,1.92,4,0,10,10,2.7,3.51,0,0,10,10,0.5,0.95,0,6,12,6,7.45,1.74,6,0,1,1,0.15,0.255,0,0,2,2,1.2,0.96,2,0,4,4,0.8,1.28,0,0,4,4,0.2,0.38,0,1,4,3,2.35,0.825,2,9.105,31.24,22.135,10.8315,2.1124,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,96.45,101.34,12,-2,3,5,3.230291412,-35.58173478,0.061260835,1.11922634,0.853679412,0.000935587,0.184734109,0.183798522,0.125817115,0.06241347,0.098796186,0.359702903,1,0,3.657205,3.657205,3.657205,2.784396929,1.938136195,2.361266562,2.906746534,2.564432146,2.747438384,-33.78772166,24.35901426,36.841,57.38,16.60166261,7.49664613,9.78313193
K3(MoO3)10,2,../data/Structures/MIT_materials/HighT/K0.3MoO3_HT_CollCode_73509.cif,8,42,34,16.6744186,12.10383991,8,3,87,84,72.53488372,20.18388318,87,15.9994,95.96,79.9606,36.20643953,28.19586912,15.9994,54.8,2896,2841.2,735.1997674,1005.023364,54.8,1,16,15,12.62790698,4.705246079,16,2,5,3,2.837209302,1.168199027,2,66,203,137,96.02325581,41.89291509,66,0.82,3.44,2.62,2.959534884,0.670416441,3.44,1,2,1,1.697674419,0.421849648,2,0,4,4,2.790697674,1.687398594,4,0,5,5,1.162790698,1.784748513,0,0,0,0,0,0,0,1,6,5,5.651162791,0.648999459,6,0,1,1,0.302325581,0.421849648,0,0,2,2,1.395348837,0.843699297,2,0,5,5,1.162790698,1.784748513,0,0,0,0,0,0,0,1,6,5,2.860465116,1.460248783,2,9.105,73.10666667,64.00166667,15.10162791,8.367387777,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,77.60465116,91.54137372,12,-2,6,8,4.780496507,-57.03495347,0.114835174,1.204415737,0.756663542,0.063218495,0.147332708,0.084114213,0.115656935,0.025829569,0.249090555,0.273563465,1,0,3.783515942,3.178919785,3.510127265,2.351091836,1.691184852,1.966840533,3.405289292,2.552669257,2.871595578,-40.71551931,41.55768635,68.82704,125.638,52.70864435,-1.58585903,13.95370294
LaCr4(CuO4)3,2,../data/Structures/MIT_materials/HighT/LaCu3Cr4O12_CollCode_248598.cif,8,57,49,16.8,10.56,8,13,87,74,72.25,17.7,87,15.9994,138.90547,122.90607,36.4760335,24.5719602,15.9994,54.8,2180,2125.2,732.1955,812.8746,54.8,3,16,13,12.6,4.08,16,2,6,4,2.9,1.08,2,66,207,141,97.55,37.86,66,1.1,3.44,2.34,2.736,0.8448,3.44,1,2,1,1.65,0.455,2,0,4,4,2.4,1.92,4,0,10,10,2.55,3.215,0,0,0,0,0,0,0,3,11,8,6.6,1.32,6,0,1,1,0.35,0.455,0,0,2,2,1.2,0.96,2,0,9,9,1.45,2.175,0,0,0,0,0,0,0,1,9,8,3,1.8,2,9.105,36.8975,27.7925,11.206375,2.5691125,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,96.45,101.34,12,-2,6,8,3.344613681,-37.04514228,0.06387243,1.137567873,0.850928517,0.003051253,0.17750809,0.174456837,0.125507576,0.061190703,0.103527763,,1,0,3.65814,3.65814,3.65814,2.737768106,1.942982621,2.340375364,2.850422688,2.64117708,2.745051204,-26.65906918,24.73685236,20.29239,36.841,12.61227897,17.24000592,9.790637306
EuNiO3,2,../data/Structures/MIT_materials/HighT/EuNiO3_CollCode_88039.cif,8,63,55,23,18,8,25,87,62,69.4,21.12,87,15.9994,151.964,135.9646,51.73112,42.878064,15.9994,54.8,1728,1673.2,597.48,651.216,54.8,3,16,13,12.2,4.56,16,2,6,4,3.2,1.44,2,66,198,132,104,45.6,66,1.185,3.44,2.255,2.683,0.9084,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,7,7,1.4,2.24,0,6,10,4,7.4,1.68,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,7,7,1.4,2.24,0,2,7,5,3,1.6,2,9.105,36.46,27.355,14.819,8.6564,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,229,217,98,103.2,12,-2,3,5,3.273268354,-34.01318371,0.07053961,1.053429715,0.823650975,0.009365679,0.150583489,0.14121781,0.098665699,0.0448592,0.125566592,0.300669325,1,0,3.802098069,3.76855,3.785324034,1.97149516,1.946452291,1.955233495,3.217923604,2.738738693,2.843460476,-37.26160695,23.36450399,35.187,54.92,15.92892672,10.36362466,10.89049869
SmNiO3,2,../data/Structures/MIT_materials/HighT/SmNiO3_HT_CollCode_96037.cif,8,62,54,22.8,17.76,8,23,87,64,69,21.6,87,15.9994,150.36,134.3606,51.41032,42.493104,15.9994,54.8,1728,1673.2,647.48,711.216,54.8,3,16,13,12.2,4.56,16,2,6,4,3.2,1.44,2,66,198,132,104,45.6,66,1.17,3.44,2.27,2.68,0.912,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,6,6,1.2,1.92,0,6,10,4,7.2,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,8,8,1.6,2.56,0,2,8,6,3.2,1.92,2,9.105,33.23,24.125,14.173,7.6228,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,85.4,88.08,12,-2,3,5,3.273268354,-33.90735536,0.073120388,1.064386628,0.817199029,0.007893789,0.144056922,0.136163133,0.096977683,0.044569415,0.129822217,0.296188214,1,0,3.805102129,3.78701,3.796056065,1.962254966,1.941288452,1.949638951,3.27022206,2.74275385,2.847155368,-37.51863841,23.2005188,35.187,54.92,15.93968142,10.43553781,10.96483066
Ca4Mn3O10,2,../data/Structures/MIT_materials/HighT/Ca4Mn3O10_CollCode_86648.cif,8,25,17,13.82352941,6.851211073,8,7,87,80,62,29.41176471,87,15.9994,54.938045,38.938645,28.53647853,14.74950415,15.9994,54.8,1519,1464.2,562.6470588,597.467128,54.8,2,16,14,11.11764706,5.743944637,16,2,4,2,2.823529412,0.968858131,2,66,176,110,104.7647059,45.60553633,66,1,3.44,2.44,2.532352941,1.067820069,3.44,2,2,0,2,0,2,0,4,4,2.352941176,1.937716263,4,0,5,5,0.882352941,1.453287197,0,0,0,0,0,0,0,2,7,5,5.235294118,1.522491349,6,0,0,0,0,0,0,0,2,2,1.176470588,0.968858131,2,0,5,5,0.882352941,1.453287197,0,0,0,0,0,0,0,0,5,5,2.058823529,1.038062284,2,9.105,37.77,28.665,16.09369168,10.20061568,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,5.47272E-05,9.01389E-05,0,12,225,213,98.29411765,101.5224913,12,-2,7,9,3.435112807,-35.25051486,0.058332276,1.075984999,0.786076024,0.010542551,0.161647855,0.151105304,0.120967622,0.026510187,0.121564457,0.588032539,1,0,3.742605764,3.671780724,3.717532205,2.419179885,1.845203646,1.964896559,3.18857241,2.335535199,2.758927983,-41.98176403,27.10913153,51.21,72.41,17.32655676,2.841627625,10.97102433
Ti2O3,2,../data/Structures/MIT_materials/HighT/Ti2O3_HT_CollCode_9656.cif,8,22,14,13.6,6.72,8,43,87,44,69.4,21.12,87,15.9994,47.867,31.8676,28.74644,15.296448,15.9994,54.8,1941,1886.2,809.28,905.376,54.8,4,16,12,11.2,5.76,16,2,4,2,2.8,0.96,2,66,160,94,103.6,45.12,66,1.54,3.44,1.9,2.68,0.912,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.8,0.96,0,0,0,0,0,0,0,4,6,2,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,3.2,3.84,0,0,0,0,0,0,0,2,8,6,4.4,2.88,2,9.105,16.69,7.585,12.139,3.6408,9.105,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,9.01333E-06,1.0816E-05,0,12,194,182,84.8,87.36,12,-2,4,6,3.380617019,-35.04239025,0.076487879,1.063739899,0.904390151,0.018336294,0.176790094,0.1584538,0.113408574,0.076057824,0.137328983,0.1173168,1,0,3.548371289,2.64440638,3.059207524,2.075628351,2.020789534,2.048208943,2.90000194,2.771287666,2.84435459,-33.75392404,24.64876953,27.49171,43.26717,11.06847302,16.16980573,10.49059687
V4O7,2,../data/Structures/MIT_materials/HighT/V4O7_HT_CollCode_2775.cif,8,23,15,13.45454545,6.94214876,8,46,87,41,72.09090909,18.97520661,87,15.9994,50.9415,34.9421,28.70561818,16.17155041,15.9994,54.8,2183,2128.2,828.6909091,984.9520661,54.8,5,16,11,12,5.090909091,16,2,4,2,2.727272727,0.925619835,2,66,153,87,97.63636364,40.26446281,66,1.63,3.44,1.81,2.781818182,0.83768595,3.44,2,2,0,2,0,2,0,4,4,2.545454545,1.851239669,4,0,3,3,1.090909091,1.388429752,0,0,0,0,0,0,0,5,6,1,5.636363636,0.462809917,6,0,0,0,0,0,0,0,2,2,1.272727273,0.925619835,2,0,7,7,2.545454545,3.239669421,0,0,0,0,0,0,0,2,7,5,3.818181818,2.314049587,2,9.105,13.01,3.905,10.525,1.807272727,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,90.90909091,100.4297521,12,-2,5,7,3.844639125,-42.04631826,0.092334977,1.083388605,0.867381995,0.021959315,0.19941118,0.177451865,0.128726026,0.065698782,0.164860551,,1,0,3.491210915,2.757196706,3.181766391,2.105183094,1.765829942,1.95861942,3.146514734,2.490515604,2.78577821,-39.15466739,28.31601915,38.01005,55.995325,13.45959705,14.3978818,9.8216179
